LineId,Content,EventId,EventTemplate,ParameterList
189,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.655414 LIT101=860.5382 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.0687 FIT201=2.464614 DPIT301=19.70357 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.655414', '860.5382', '2', '2', '1', '262.4648', '8.391951', '332.0687', '2.464614', '19.70357', '262.0161']"
190,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.658617 LIT101=860.4205 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.0687 FIT201=2.465767 DPIT301=19.71957 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.658617', '860.4205', '2', '2', '1', '262.4648', '8.391951', '332.0687', '2.465767', '19.71957', '262.0161']"
191,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.651251 LIT101=860.342 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.0687 FIT201=2.465767 DPIT301=19.73238 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.651251', '860.342', '2', '2', '1', '262.4648', '8.391951', '332.0687', '2.465767', '19.73238', '262.0161']"
192,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.624988 LIT101=859.9102 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.0687 FIT201=2.465767 DPIT301=19.73878 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.624988', '859.9102', '2', '2', '1', '262.4648', '8.391951', '332.0687', '2.465767', '19.73878', '262.0161']"
193,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.619543 LIT101=860.1457 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.0687 FIT201=2.464102 DPIT301=19.73878 AIT503=262.0161,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.619543', '860.1457', '2', '2', '1', '262.4648', '8.391951', '332.0687', '2.464102', '19.73878', '262.0161']"
194,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.611536 LIT101=860.2634 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.390348 AIT203=332.0687 FIT201=2.463845 DPIT301=19.73878 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.611536', '860.2634', '2', '2', '1', '262.4648', '8.390348', '332.0687', '2.463845', '19.73878', '262.2084']"
195,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.60449 LIT101=859.9102 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.388746 AIT203=332.0687 FIT201=2.463845 DPIT301=19.73878 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.60449', '859.9102', '2', '2', '1', '262.4648', '8.388746', '332.0687', '2.463845', '19.73878', '262.2084']"
196,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.575986 LIT101=860.1064 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.388746 AIT203=332.0687 FIT201=2.463845 DPIT301=19.73878 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.575986', '860.1064', '2', '2', '1', '262.3686', '8.388746', '332.0687', '2.463845', '19.73878', '262.2084']"
197,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.563495 LIT101=860.028 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.388746 AIT203=331.8893 FIT201=2.463845 DPIT301=19.73878 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.563495', '860.028', '2', '2', '1', '262.3686', '8.388746', '331.8893', '2.463845', '19.73878', '262.2084']"
198,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.548442 LIT101=860.6167 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393553 AIT203=331.8893 FIT201=2.463589 DPIT301=19.73878 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.548442', '860.6167', '2', '2', '1', '262.3686', '8.393553', '331.8893', '2.463589', '19.73878', '262.2084']"
199,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.53467 LIT101=860.4597 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393553 AIT203=331.8893 FIT201=2.463589 DPIT301=19.73878 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.53467', '860.4597', '2', '2', '1', '262.3686', '8.393553', '331.8893', '2.463589', '19.73878', '262.2084']"
200,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.513532 LIT101=860.8522 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393553 AIT203=331.8893 FIT201=2.463589 DPIT301=19.68436 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.513532', '860.8522', '2', '2', '1', '262.3686', '8.393553', '331.8893', '2.463589', '19.68436', '262.2084']"
201,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.505204 LIT101=860.6559 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393553 AIT203=331.8893 FIT201=2.465255 DPIT301=19.68436 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.505204', '860.6559', '2', '2', '1', '262.3686', '8.393553', '331.8893', '2.465255', '19.68436', '262.2084']"
202,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.485027 LIT101=860.6167 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393232 AIT203=331.8893 FIT201=2.465383 DPIT301=19.68436 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.485027', '860.6167', '2', '2', '1', '262.3686', '8.393232', '331.8893', '2.465383', '19.68436', '262.2084']"
203,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.4767 LIT101=860.9307 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.391951 AIT203=331.8893 FIT201=2.465383 DPIT301=19.72277 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.4767', '860.9307', '2', '2', '1', '262.3686', '8.391951', '331.8893', '2.465383', '19.72277', '262.2084']"
204,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.45428 LIT101=860.9307 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.391951 AIT203=331.8893 FIT201=2.463461 DPIT301=19.72277 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.45428', '860.9307', '2', '2', '1', '262.3686', '8.391951', '331.8893', '2.463461', '19.72277', '262.2084']"
205,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.444992 LIT101=860.8915 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.391951 AIT203=331.8893 FIT201=2.463461 DPIT301=19.72277 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.444992', '860.8915', '2', '2', '1', '262.3686', '8.391951', '331.8893', '2.463461', '19.72277', '262.2084']"
206,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.425456 LIT101=861.4018 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.391951 AIT203=331.8893 FIT201=2.462564 DPIT301=19.72277 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.425456', '861.4018', '2', '2', '1', '262.3686', '8.391951', '331.8893', '2.462564', '19.72277', '262.2084']"
207,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.420972 LIT101=861.441 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.391951 AIT203=331.8893 FIT201=2.462051 DPIT301=19.72277 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.420972', '861.441', '2', '2', '1', '262.3686', '8.391951', '331.8893', '2.462051', '19.72277', '262.2084']"
208,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.420972 LIT101=861.0485 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393873 AIT203=331.8893 FIT201=2.462051 DPIT301=19.69396 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.420972', '861.0485', '2', '2', '1', '262.3686', '8.393873', '331.8893', '2.462051', '19.69396', '262.2084']"
209,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.447875 LIT101=861.127 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393873 AIT203=331.8893 FIT201=2.462051 DPIT301=19.69396 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.447875', '861.127', '2', '2', '1', '262.3686', '8.393873', '331.8893', '2.462051', '19.69396', '262.2084']"
210,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.499439 LIT101=860.7345 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393873 AIT203=331.8893 FIT201=2.462051 DPIT301=19.69396 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.499439', '860.7345', '2', '2', '1', '262.3686', '8.393873', '331.8893', '2.462051', '19.69396', '262.2084']"
211,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.499439 LIT101=860.7345 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393873 AIT203=331.8893 FIT201=2.462051 DPIT301=19.69396 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.499439', '860.7345', '2', '2', '1', '262.3686', '8.393873', '331.8893', '2.462051', '19.69396', '262.2084']"
212,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.537873 LIT101=860.8522 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8893 FIT201=2.462051 DPIT301=19.69396 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.537873', '860.8522', '2', '2', '1', '262.3686', '8.396437', '331.8893', '2.462051', '19.69396', '262.2084']"
213,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.58111 LIT101=860.6559 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8893 FIT201=2.46077 DPIT301=19.74838 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.58111', '860.6559', '2', '2', '1', '262.3686', '8.396437', '331.8893', '2.46077', '19.74838', '262.2084']"
214,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.61602 LIT101=860.6167 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8893 FIT201=2.46077 DPIT301=19.79 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.61602', '860.6167', '2', '2', '1', '262.3686', '8.396437', '331.8893', '2.46077', '19.79', '262.2084']"
215,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.6394 LIT101=860.9307 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8123 FIT201=2.46077 DPIT301=19.79 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.6394', '860.9307', '2', '2', '1', '262.3686', '8.396437', '331.8123', '2.46077', '19.79', '262.2084']"
216,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.652532 LIT101=860.9307 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8123 FIT201=2.46077 DPIT301=19.79 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.652532', '860.9307', '2', '2', '1', '262.3686', '8.396437', '331.8123', '2.46077', '19.79', '262.2084']"
217,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.656375 LIT101=860.5382 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8123 FIT201=2.46077 DPIT301=19.75479 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.656375', '860.5382', '2', '2', '1', '262.3686', '8.396437', '331.8123', '2.46077', '19.75479', '262.2084']"
218,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.639721 LIT101=860.2242 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.461539 DPIT301=19.75479 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.639721', '860.2242', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.461539', '19.75479', '262.2084']"
219,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.626909 LIT101=860.1064 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.71957 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.626909', '860.1064', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.462564', '19.71957', '262.2084']"
220,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.620184 LIT101=860.1457 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.70677 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.620184', '860.1457', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.462564', '19.70677', '262.2084']"
221,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.613778 LIT101=859.9494 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.68436 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.613778', '859.9494', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.462564', '19.68436', '262.2084']"
222,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.601608 LIT101=859.8709 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.66195 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.601608', '859.8709', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.462564', '19.66195', '262.2084']"
223,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.583352 LIT101=859.7139 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.66195 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.583352', '859.7139', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.462564', '19.66195', '262.2084']"
224,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.572463 LIT101=859.8317 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.70037 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.572463', '859.8317', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.462564', '19.70037', '262.2084']"
225,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.556769 LIT101=859.6354 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.76439 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.556769', '859.6354', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.462564', '19.76439', '262.2084']"
226,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.53435 LIT101=859.9494 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.76439 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.53435', '859.9494', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.462564', '19.76439', '262.2084']"
227,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.518015 LIT101=859.6354 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.7996 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.518015', '859.6354', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.462564', '19.7996', '262.2084']"
228,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.499439 LIT101=859.4391 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.7996 AIT503=262.2084,fd937509,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=<*>.<*> LIT101=<*>.<*> MV101=<*> P101=<*> P102=<*> AIT201=<*>.<*> AIT202=<*>.<*> AIT203=<*>.<*> FIT201=<*>.<*> DPIT301=<*>.<*> AIT503=<*>.<*>,"['2.499439', '859.4391', '2', '2', '1', '262.3686', '8.396437', '331.6842', '2.462564', '19.7996', '262.2084']"
