LineId,Content,EventId,EventTemplate,ParameterList
65,DATASET=SG_SECURITY NODE=N2 ACCESS=file_access ATTACK_TYPE=MITM POLICY=restrict_access MTD=Port ATTACK_DETECTED=0 VOLTAGE=230.35 FREQUENCY=50.15 POWER_FLOW=104.26 REACTIVE_POWER=31.71 COMM_SIZE=3311 THREAT_PROB=0.07 RISK_SCORE=0.15 UNCERTAINTY=0.46 TEMPORAL_ENTROPY=0.65 SPECTRAL_ENERGY=18.47 SPATIAL_CORR=0.55,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N2', 'ACCESS=file_access', 'ATTACK_TYPE=MITM POLICY=restrict_access MTD=Port', '0', '230.35', '50.15', '104.26', '31.71', '3311', '0.07', '0.15', '0.46', '0.65', '18.47', '0.55']"
66,DATASET=SG_SECURITY NODE=N19 ACCESS=command_exec ATTACK_TYPE=Insider POLICY=restrict_access MTD=UNKNOWN ATTACK_DETECTED=1 VOLTAGE=224.19 FREQUENCY=50.02 POWER_FLOW=108.56 REACTIVE_POWER=45.08 COMM_SIZE=6701 THREAT_PROB=0.6 RISK_SCORE=0.9 UNCERTAINTY=0.41 TEMPORAL_ENTROPY=0.92 SPECTRAL_ENERGY=7.27 SPATIAL_CORR=0.39,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N19', 'ACCESS=command_exec', 'ATTACK_TYPE=Insider POLICY=restrict_access MTD=UNKNOWN', '1', '224.19', '50.02', '108.56', '45.08', '6701', '0.6', '0.9', '0.41', '0.92', '7.27', '0.39']"
67,DATASET=SG_SECURITY NODE=N10 ACCESS=command_exec ATTACK_TYPE=MITM POLICY=isolate_node MTD=IP+Env ATTACK_DETECTED=1 VOLTAGE=224.63 FREQUENCY=49.87 POWER_FLOW=143.2 REACTIVE_POWER=23.66 COMM_SIZE=8255 THREAT_PROB=0.14 RISK_SCORE=0.92 UNCERTAINTY=0.29 TEMPORAL_ENTROPY=0.53 SPECTRAL_ENERGY=9.06 SPATIAL_CORR=0.62,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N10', 'ACCESS=command_exec', 'ATTACK_TYPE=MITM POLICY=isolate_node MTD=IP+Env', '1', '224.63', '49.87', '143.2', '23.66', '8255', '0.14', '0.92', '0.29', '0.53', '9.06', '0.62']"
68,DATASET=SG_SECURITY NODE=N23 ACCESS=login ATTACK_TYPE=UNKNOWN POLICY=isolate_node MTD=IP+Env ATTACK_DETECTED=1 VOLTAGE=231.96 FREQUENCY=50.1 POWER_FLOW=107.3 REACTIVE_POWER=32.83 COMM_SIZE=9225 THREAT_PROB=0.75 RISK_SCORE=0.77 UNCERTAINTY=0.02 TEMPORAL_ENTROPY=0.49 SPECTRAL_ENERGY=9.91 SPATIAL_CORR=0.67,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N23', 'ACCESS=login', 'ATTACK_TYPE=UNKNOWN POLICY=isolate_node MTD=IP+Env', '1', '231.96', '50.1', '107.3', '32.83', '9225', '0.75', '0.77', '0.02', '0.49', '9.91', '0.67']"
69,DATASET=SG_SECURITY NODE=N17 ACCESS=file_access ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=IP ATTACK_DETECTED=1 VOLTAGE=228.08 FREQUENCY=49.6 POWER_FLOW=97.93 REACTIVE_POWER=20.77 COMM_SIZE=4969 THREAT_PROB=0.21 RISK_SCORE=0.53 UNCERTAINTY=0.37 TEMPORAL_ENTROPY=0.93 SPECTRAL_ENERGY=7.68 SPATIAL_CORR=0.9,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N17', 'ACCESS=file_access', 'ATTACK_TYPE=Insider POLICY=increase_monitoring MTD=IP', '1', '228.08', '49.6', '97.93', '20.77', '4969', '0.21', '0.53', '0.37', '0.93', '7.68', '0.9']"
70,DATASET=SG_SECURITY NODE=N3 ACCESS=logout ATTACK_TYPE=DoS POLICY=increase_monitoring MTD=IP+Env ATTACK_DETECTED=0 VOLTAGE=231.3 FREQUENCY=49.83 POWER_FLOW=83.68 REACTIVE_POWER=30.15 COMM_SIZE=1452 THREAT_PROB=0.53 RISK_SCORE=0.06 UNCERTAINTY=0.31 TEMPORAL_ENTROPY=0.25 SPECTRAL_ENERGY=12.24 SPATIAL_CORR=0.3,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N3', 'ACCESS=logout', 'ATTACK_TYPE=DoS POLICY=increase_monitoring MTD=IP+Env', '0', '231.3', '49.83', '83.68', '30.15', '1452', '0.53', '0.06', '0.31', '0.25', '12.24', '0.3']"
71,DATASET=SG_SECURITY NODE=N26 ACCESS=logout ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=IP+Port ATTACK_DETECTED=1 VOLTAGE=220.61 FREQUENCY=50.04 POWER_FLOW=72.99 REACTIVE_POWER=27.12 COMM_SIZE=2409 THREAT_PROB=0.58 RISK_SCORE=0.8 UNCERTAINTY=0.19 TEMPORAL_ENTROPY=0.32 SPECTRAL_ENERGY=13.78 SPATIAL_CORR=0.53,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N26', 'ACCESS=logout', 'ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=IP+Port', '1', '220.61', '50.04', '72.99', '27.12', '2409', '0.58', '0.8', '0.19', '0.32', '13.78', '0.53']"
72,DATASET=SG_SECURITY NODE=N21 ACCESS=logout ATTACK_TYPE=Insider POLICY=alert_operator MTD=Env ATTACK_DETECTED=0 VOLTAGE=231.05 FREQUENCY=50.01 POWER_FLOW=139.06 REACTIVE_POWER=33.78 COMM_SIZE=2538 THREAT_PROB=0.24 RISK_SCORE=0.3 UNCERTAINTY=0.48 TEMPORAL_ENTROPY=0.39 SPECTRAL_ENERGY=10.52 SPATIAL_CORR=0.61,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N21', 'ACCESS=logout', 'ATTACK_TYPE=Insider POLICY=alert_operator MTD=Env', '0', '231.05', '50.01', '139.06', '33.78', '2538', '0.24', '0.3', '0.48', '0.39', '10.52', '0.61']"
73,DATASET=SG_SECURITY NODE=N12 ACCESS=login ATTACK_TYPE=MITM POLICY=alert_operator MTD=UNKNOWN ATTACK_DETECTED=0 VOLTAGE=228.05 FREQUENCY=50.27 POWER_FLOW=75.14 REACTIVE_POWER=34.74 COMM_SIZE=6097 THREAT_PROB=0.51 RISK_SCORE=0.41 UNCERTAINTY=0.05 TEMPORAL_ENTROPY=0.31 SPECTRAL_ENERGY=11.49 SPATIAL_CORR=0.69,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N12', 'ACCESS=login', 'ATTACK_TYPE=MITM POLICY=alert_operator MTD=UNKNOWN', '0', '228.05', '50.27', '75.14', '34.74', '6097', '0.51', '0.41', '0.05', '0.31', '11.49', '0.69']"
74,DATASET=SG_SECURITY NODE=N25 ACCESS=logout ATTACK_TYPE=MITM POLICY=restrict_access MTD=IP+Env ATTACK_DETECTED=1 VOLTAGE=238.6 FREQUENCY=49.97 POWER_FLOW=111.8 REACTIVE_POWER=26.61 COMM_SIZE=7801 THREAT_PROB=0.26 RISK_SCORE=0.53 UNCERTAINTY=0.28 TEMPORAL_ENTROPY=0.43 SPECTRAL_ENERGY=8.37 SPATIAL_CORR=0.27,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N25', 'ACCESS=logout', 'ATTACK_TYPE=MITM POLICY=restrict_access MTD=IP+Env', '1', '238.6', '49.97', '111.8', '26.61', '7801', '0.26', '0.53', '0.28', '0.43', '8.37', '0.27']"
75,DATASET=SG_SECURITY NODE=N14 ACCESS=file_access ATTACK_TYPE=Insider POLICY=alert_operator MTD=UNKNOWN ATTACK_DETECTED=1 VOLTAGE=204.67 FREQUENCY=50.17 POWER_FLOW=109.2 REACTIVE_POWER=21.81 COMM_SIZE=6081 THREAT_PROB=0.34 RISK_SCORE=0.62 UNCERTAINTY=0.5 TEMPORAL_ENTROPY=0.14 SPECTRAL_ENERGY=7.01 SPATIAL_CORR=0.77,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N14', 'ACCESS=file_access', 'ATTACK_TYPE=Insider POLICY=alert_operator MTD=UNKNOWN', '1', '204.67', '50.17', '109.2', '21.81', '6081', '0.34', '0.62', '0.5', '0.14', '7.01', '0.77']"
76,DATASET=SG_SECURITY NODE=N23 ACCESS=command_exec ATTACK_TYPE=Insider POLICY=isolate_node MTD=IP+Port ATTACK_DETECTED=1 VOLTAGE=245.47 FREQUENCY=50.04 POWER_FLOW=89.93 REACTIVE_POWER=21.82 COMM_SIZE=8357 THREAT_PROB=0.77 RISK_SCORE=0.02 UNCERTAINTY=0.18 TEMPORAL_ENTROPY=0.55 SPECTRAL_ENERGY=15.82 SPATIAL_CORR=0.41,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N23', 'ACCESS=command_exec', 'ATTACK_TYPE=Insider POLICY=isolate_node MTD=IP+Port', '1', '245.47', '50.04', '89.93', '21.82', '8357', '0.77', '0.02', '0.18', '0.55', '15.82', '0.41']"
77,DATASET=SG_SECURITY NODE=N3 ACCESS=file_access ATTACK_TYPE=MITM POLICY=isolate_node MTD=UNKNOWN ATTACK_DETECTED=1 VOLTAGE=207.98 FREQUENCY=49.68 POWER_FLOW=116.24 REACTIVE_POWER=43.34 COMM_SIZE=5731 THREAT_PROB=1.0 RISK_SCORE=0.37 UNCERTAINTY=0.4 TEMPORAL_ENTROPY=0.63 SPECTRAL_ENERGY=12.42 SPATIAL_CORR=0.34,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N3', 'ACCESS=file_access', 'ATTACK_TYPE=MITM POLICY=isolate_node MTD=UNKNOWN', '1', '207.98', '49.68', '116.24', '43.34', '5731', '1.0', '0.37', '0.4', '0.63', '12.42', '0.34']"
78,DATASET=SG_SECURITY NODE=N31 ACCESS=command_exec ATTACK_TYPE=Insider POLICY=alert_operator MTD=IP+Env ATTACK_DETECTED=0 VOLTAGE=223.68 FREQUENCY=50.08 POWER_FLOW=110.73 REACTIVE_POWER=35.25 COMM_SIZE=5549 THREAT_PROB=0.78 RISK_SCORE=0.62 UNCERTAINTY=0.08 TEMPORAL_ENTROPY=0.2 SPECTRAL_ENERGY=8.93 SPATIAL_CORR=0.74,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N31', 'ACCESS=command_exec', 'ATTACK_TYPE=Insider POLICY=alert_operator MTD=IP+Env', '0', '223.68', '50.08', '110.73', '35.25', '5549', '0.78', '0.62', '0.08', '0.2', '8.93', '0.74']"
79,DATASET=SG_SECURITY NODE=N10 ACCESS=file_access ATTACK_TYPE=DoS POLICY=alert_operator MTD=IP ATTACK_DETECTED=0 VOLTAGE=251.34 FREQUENCY=50.03 POWER_FLOW=90.39 REACTIVE_POWER=27.21 COMM_SIZE=1928 THREAT_PROB=0.29 RISK_SCORE=0.66 UNCERTAINTY=0.23 TEMPORAL_ENTROPY=0.82 SPECTRAL_ENERGY=6.59 SPATIAL_CORR=0.47,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N10', 'ACCESS=file_access', 'ATTACK_TYPE=DoS POLICY=alert_operator MTD=IP', '0', '251.34', '50.03', '90.39', '27.21', '1928', '0.29', '0.66', '0.23', '0.82', '6.59', '0.47']"
80,DATASET=SG_SECURITY NODE=N4 ACCESS=logout ATTACK_TYPE=UNKNOWN POLICY=alert_operator MTD=UNKNOWN ATTACK_DETECTED=0 VOLTAGE=235.79 FREQUENCY=49.97 POWER_FLOW=107.12 REACTIVE_POWER=30.82 COMM_SIZE=6076 THREAT_PROB=0.23 RISK_SCORE=0.88 UNCERTAINTY=0.16 TEMPORAL_ENTROPY=0.54 SPECTRAL_ENERGY=10.66 SPATIAL_CORR=0.35,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N4', 'ACCESS=logout', 'ATTACK_TYPE=UNKNOWN POLICY=alert_operator MTD=UNKNOWN', '0', '235.79', '49.97', '107.12', '30.82', '6076', '0.23', '0.88', '0.16', '0.54', '10.66', '0.35']"
81,DATASET=SG_SECURITY NODE=N13 ACCESS=file_access ATTACK_TYPE=DoS POLICY=isolate_node MTD=IP+Port ATTACK_DETECTED=1 VOLTAGE=236.07 FREQUENCY=49.76 POWER_FLOW=107.43 REACTIVE_POWER=27.22 COMM_SIZE=7249 THREAT_PROB=0.01 RISK_SCORE=0.66 UNCERTAINTY=0.41 TEMPORAL_ENTROPY=0.81 SPECTRAL_ENERGY=7.72 SPATIAL_CORR=0.56,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N13', 'ACCESS=file_access', 'ATTACK_TYPE=DoS POLICY=isolate_node MTD=IP+Port', '1', '236.07', '49.76', '107.43', '27.22', '7249', '0.01', '0.66', '0.41', '0.81', '7.72', '0.56']"
82,DATASET=SG_SECURITY NODE=N15 ACCESS=file_access ATTACK_TYPE=Zero-Day POLICY=increase_monitoring MTD=Port ATTACK_DETECTED=1 VOLTAGE=220.68 FREQUENCY=50.04 POWER_FLOW=103.82 REACTIVE_POWER=20.5 COMM_SIZE=4765 THREAT_PROB=0.62 RISK_SCORE=0.99 UNCERTAINTY=0.04 TEMPORAL_ENTROPY=0.27 SPECTRAL_ENERGY=13.26 SPATIAL_CORR=0.33,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N15', 'ACCESS=file_access', 'ATTACK_TYPE=Zero-Day POLICY=increase_monitoring MTD=Port', '1', '220.68', '50.04', '103.82', '20.5', '4765', '0.62', '0.99', '0.04', '0.27', '13.26', '0.33']"
83,DATASET=SG_SECURITY NODE=N1 ACCESS=file_access ATTACK_TYPE=False_Data_Injection POLICY=isolate_node MTD=UNKNOWN ATTACK_DETECTED=1 VOLTAGE=233.1 FREQUENCY=50.03 POWER_FLOW=106.77 REACTIVE_POWER=25.83 COMM_SIZE=7861 THREAT_PROB=0.78 RISK_SCORE=0.64 UNCERTAINTY=0.01 TEMPORAL_ENTROPY=0.36 SPECTRAL_ENERGY=10.47 SPATIAL_CORR=0.6,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N1', 'ACCESS=file_access', 'ATTACK_TYPE=False_Data_Injection POLICY=isolate_node MTD=UNKNOWN', '1', '233.1', '50.03', '106.77', '25.83', '7861', '0.78', '0.64', '0.01', '0.36', '10.47', '0.6']"
84,DATASET=SG_SECURITY NODE=N2 ACCESS=command_exec ATTACK_TYPE=MITM POLICY=isolate_node MTD=Port ATTACK_DETECTED=0 VOLTAGE=238.7 FREQUENCY=50.08 POWER_FLOW=87.91 REACTIVE_POWER=23.98 COMM_SIZE=8662 THREAT_PROB=0.09 RISK_SCORE=0.43 UNCERTAINTY=0.33 TEMPORAL_ENTROPY=0.42 SPECTRAL_ENERGY=8.79 SPATIAL_CORR=0.71,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N2', 'ACCESS=command_exec', 'ATTACK_TYPE=MITM POLICY=isolate_node MTD=Port', '0', '238.7', '50.08', '87.91', '23.98', '8662', '0.09', '0.43', '0.33', '0.42', '8.79', '0.71']"
85,DATASET=SG_SECURITY NODE=N16 ACCESS=login ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=UNKNOWN ATTACK_DETECTED=1 VOLTAGE=214.26 FREQUENCY=50.13 POWER_FLOW=68.66 REACTIVE_POWER=32.84 COMM_SIZE=3839 THREAT_PROB=0.39 RISK_SCORE=0.82 UNCERTAINTY=0.15 TEMPORAL_ENTROPY=0.91 SPECTRAL_ENERGY=13.55 SPATIAL_CORR=0.65,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N16', 'ACCESS=login', 'ATTACK_TYPE=MITM POLICY=increase_monitoring MTD=UNKNOWN', '1', '214.26', '50.13', '68.66', '32.84', '3839', '0.39', '0.82', '0.15', '0.91', '13.55', '0.65']"
86,DATASET=SG_SECURITY NODE=N35 ACCESS=file_access ATTACK_TYPE=Zero-Day POLICY=alert_operator MTD=Port ATTACK_DETECTED=0 VOLTAGE=229.51 FREQUENCY=50.09 POWER_FLOW=95.41 REACTIVE_POWER=26.26 COMM_SIZE=2120 THREAT_PROB=0.94 RISK_SCORE=0.6 UNCERTAINTY=0.5 TEMPORAL_ENTROPY=0.27 SPECTRAL_ENERGY=13.33 SPATIAL_CORR=0.51,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N35', 'ACCESS=file_access', 'ATTACK_TYPE=Zero-Day POLICY=alert_operator MTD=Port', '0', '229.51', '50.09', '95.41', '26.26', '2120', '0.94', '0.6', '0.5', '0.27', '13.33', '0.51']"
87,DATASET=SG_SECURITY NODE=N41 ACCESS=file_access ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=UNKNOWN ATTACK_DETECTED=0 VOLTAGE=235.85 FREQUENCY=49.81 POWER_FLOW=106.54 REACTIVE_POWER=24.59 COMM_SIZE=6179 THREAT_PROB=0.21 RISK_SCORE=0.64 UNCERTAINTY=0.0 TEMPORAL_ENTROPY=0.51 SPECTRAL_ENERGY=8.24 SPATIAL_CORR=0.82,81e34d59,DATASET=SG_SECURITY <*> <*> <*> <*> <*> ATTACK_DETECTED=<*> VOLTAGE=<*>.<*> FREQUENCY=<*>.<*> POWER_FLOW=<*>.<*> REACTIVE_POWER=<*>.<*> COMM_SIZE=<*> THREAT_PROB=<*>.<*> RISK_SCORE=<*>.<*> UNCERTAINTY=<*>.<*> TEMPORAL_ENTROPY=<*>.<*> SPECTRAL_ENERGY=<*>.<*> SPATIAL_CORR=<*>.<*>,"['NODE=N41', 'ACCESS=file_access', 'ATTACK_TYPE=False_Data_Injection POLICY=restrict_access MTD=UNKNOWN', '0', '235.85', '49.81', '106.54', '24.59', '6179', '0.21', '0.64', '0.0', '0.51', '8.24', '0.82']"
