LineId,Content,EventId,EventTemplate,ParameterList
183,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.444031 LIT101=860.3027 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.1969 FIT201=2.463461 DPIT301=19.73238 AIT503=262.2404,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
184,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.497198 LIT101=860.813 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.1969 FIT201=2.463333 DPIT301=19.73238 AIT503=262.2404,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
185,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.538513 LIT101=860.499 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.1969 FIT201=2.463333 DPIT301=19.66195 AIT503=262.2404,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
186,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.581751 LIT101=860.6559 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.1969 FIT201=2.464614 DPIT301=19.66195 AIT503=262.2404,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
187,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.618582 LIT101=860.5382 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.1969 FIT201=2.464614 DPIT301=19.66195 AIT503=262.2404,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
188,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.649329 LIT101=860.2634 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.1456 FIT201=2.464614 DPIT301=19.70357 AIT503=262.0161,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
189,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.655414 LIT101=860.5382 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.0687 FIT201=2.464614 DPIT301=19.70357 AIT503=262.0161,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
190,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.658617 LIT101=860.4205 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.0687 FIT201=2.465767 DPIT301=19.71957 AIT503=262.0161,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
191,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.651251 LIT101=860.342 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.0687 FIT201=2.465767 DPIT301=19.73238 AIT503=262.0161,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
192,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.624988 LIT101=859.9102 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.0687 FIT201=2.465767 DPIT301=19.73878 AIT503=262.0161,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
193,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.619543 LIT101=860.1457 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.391951 AIT203=332.0687 FIT201=2.464102 DPIT301=19.73878 AIT503=262.0161,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
194,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.611536 LIT101=860.2634 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.390348 AIT203=332.0687 FIT201=2.463845 DPIT301=19.73878 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
195,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.60449 LIT101=859.9102 MV101=2 P101=2 P102=1 AIT201=262.4648 AIT202=8.388746 AIT203=332.0687 FIT201=2.463845 DPIT301=19.73878 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
196,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.575986 LIT101=860.1064 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.388746 AIT203=332.0687 FIT201=2.463845 DPIT301=19.73878 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
197,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.563495 LIT101=860.028 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.388746 AIT203=331.8893 FIT201=2.463845 DPIT301=19.73878 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
198,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.548442 LIT101=860.6167 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393553 AIT203=331.8893 FIT201=2.463589 DPIT301=19.73878 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
199,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.53467 LIT101=860.4597 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393553 AIT203=331.8893 FIT201=2.463589 DPIT301=19.73878 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
200,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.513532 LIT101=860.8522 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393553 AIT203=331.8893 FIT201=2.463589 DPIT301=19.68436 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
201,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.505204 LIT101=860.6559 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393553 AIT203=331.8893 FIT201=2.465255 DPIT301=19.68436 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
202,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.485027 LIT101=860.6167 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393232 AIT203=331.8893 FIT201=2.465383 DPIT301=19.68436 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
203,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.4767 LIT101=860.9307 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.391951 AIT203=331.8893 FIT201=2.465383 DPIT301=19.72277 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
204,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.45428 LIT101=860.9307 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.391951 AIT203=331.8893 FIT201=2.463461 DPIT301=19.72277 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
205,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.444992 LIT101=860.8915 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.391951 AIT203=331.8893 FIT201=2.463461 DPIT301=19.72277 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
206,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.425456 LIT101=861.4018 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.391951 AIT203=331.8893 FIT201=2.462564 DPIT301=19.72277 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
207,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.420972 LIT101=861.441 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.391951 AIT203=331.8893 FIT201=2.462051 DPIT301=19.72277 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
208,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.420972 LIT101=861.0485 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393873 AIT203=331.8893 FIT201=2.462051 DPIT301=19.69396 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
209,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.447875 LIT101=861.127 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393873 AIT203=331.8893 FIT201=2.462051 DPIT301=19.69396 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
210,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.499439 LIT101=860.7345 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393873 AIT203=331.8893 FIT201=2.462051 DPIT301=19.69396 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
211,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.499439 LIT101=860.7345 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.393873 AIT203=331.8893 FIT201=2.462051 DPIT301=19.69396 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
212,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.537873 LIT101=860.8522 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8893 FIT201=2.462051 DPIT301=19.69396 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
213,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.58111 LIT101=860.6559 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8893 FIT201=2.46077 DPIT301=19.74838 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
214,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.61602 LIT101=860.6167 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8893 FIT201=2.46077 DPIT301=19.79 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
215,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.6394 LIT101=860.9307 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8123 FIT201=2.46077 DPIT301=19.79 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
216,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.652532 LIT101=860.9307 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8123 FIT201=2.46077 DPIT301=19.79 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
217,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.656375 LIT101=860.5382 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.8123 FIT201=2.46077 DPIT301=19.75479 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
218,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.639721 LIT101=860.2242 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.461539 DPIT301=19.75479 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
219,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.626909 LIT101=860.1064 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.71957 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
220,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.620184 LIT101=860.1457 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.70677 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
221,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.613778 LIT101=859.9494 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.68436 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
222,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.601608 LIT101=859.8709 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.66195 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
223,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.583352 LIT101=859.7139 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.66195 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
224,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.572463 LIT101=859.8317 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.70037 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
225,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.556769 LIT101=859.6354 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.76439 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
226,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.53435 LIT101=859.9494 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.76439 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
227,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.518015 LIT101=859.6354 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.7996 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
228,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.499439 LIT101=859.4391 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.6842 FIT201=2.462564 DPIT301=19.7996 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
229,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.482465 LIT101=859.3214 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.5047 FIT201=2.462307 DPIT301=19.71957 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
230,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.462287 LIT101=859.3607 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.5047 FIT201=2.462307 DPIT301=19.71957 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
231,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.451398 LIT101=859.5176 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.5047 FIT201=2.462307 DPIT301=19.71957 AIT503=262.2084,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
232,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.433783 LIT101=859.9102 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.4535 FIT201=2.462307 DPIT301=19.73238 AIT503=262.0802,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
233,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.428338 LIT101=859.9102 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.396437 AIT203=331.4535 FIT201=2.461923 DPIT301=19.7804 AIT503=262.0802,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
234,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.428018 LIT101=859.9494 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=331.4535 FIT201=2.461923 DPIT301=19.73558 AIT503=262.0802,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
235,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.428018 LIT101=859.8317 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=331.4535 FIT201=2.461923 DPIT301=19.73558 AIT503=262.0802,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
236,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.472216 LIT101=859.8709 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=331.4535 FIT201=2.463204 DPIT301=19.73558 AIT503=262.0802,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
237,DATASET=SWAT EVENT=PROCESS_STATE STATUS=Attack FIT101=2.526022 LIT101=859.8317 MV101=2 P101=2 P102=1 AIT201=262.3686 AIT202=8.392271 AIT203=331.4535 FIT201=2.464742 DPIT301=19.73558 AIT503=262.0802,11ffcf2e,DATASET SWAT EVENT PROCESS_STATE STATUS Attack FIT101 <*> LIT101 <*> MV101 2 P101 <*> P102 1 AIT201 <*> AIT202 <*> AIT203 <*> FIT201 <*> DPIT301 <*> AIT503 <*>,[]
