Unnamed: 0.1,Unnamed: 0,flow ID,source IP,destination IP,source port,destination port,protocol,date,duration,TotalFwdPkts,TotalBwdPkts,TotLenfwdDL,TotLenfwdTR,TotLenfwdAPP,TotLenbwdDL,TotLenbwdTR,TotLenbwdAPP,DLfwdPktLenMAX,DLfwdPktLenMIN,DLfwdPktLenMEAN,DLfwdPktLenSTD,TRfwdPktLenMAX,TRfwdPktLenMIN,TRfwdPktLenMEAN,TRfwdPktLenSTD,APPfwdPktLenMAX,APPfwdPktLenMIN,APPfwdPktLenMEAN,APPfwdPktLenSTD,DLbwdPktLenMAX,DLbwdPktLenMIN,DLbwdPktLenMEAN,DLbwdPktLenSTD,TRbwdPktLenMAX,TRbwdPktLenMIN,TRbwdPktLenMEAN,TRbwdPktLenSTD,APPbwdPktLenMAX,APPbwdPktLenMIN,APPbwdPktLenMEAN,APPbwdPktLenSTD,DLflowBytes/sec,TRflowBytes/sec,APPflowBytes/sec,FlowPkts/sec,FlowIAT_MEAN,FlowIAT_STD,FlowIAT_MAX,FlowIAT_MIN,TotalFwdIAT,fwdIAT_MEAN,fwdIAT_STD,fwdIAT_MAX,fwdIAT_MIN,TotalBwdIAT,bwdIAT_MEAN,bwdIAT_STD,bwdIAT_MAX,bwdIAT_MIN,DLfwdHdrLen,TRfwdHdrLen,APPfwdHdrLen,DLbwdHdrLen,TRbwdHdrLen,APPbwdHdrLen,fwdPkts/sec,bwdPkts/sec,DLpktLenMEAN,DLpktLenMIN,DLpktLenMAX,DLpktLenSTD,DLpktLenVAR,TRpktLenMEAN,TRpktLenMIN,TRpktLenMAX,TRpktLenSTD,TRpktLenVAR,APPpktLenMEAN,APPpktLenMIN,APPpktLenMAX,APPpktLenSTD,APPpktLenVAR,ActiveMEAN,ActiveSTD,ActiveMAX,ActiveMIN,IdleMEAN,IdleSTD,IdleMAX,IdleMIN,frameSrc,frameDst,TotPktsInFlow,firstPacketDIR,mostCommonREQ_FUNC_CODE,mostCommonRESP_FUNC_CODE,corruptConfigFragments,deviceTroubleFragments,deviceRestartFragments,pktsFromMASTER,pktsFromSLAVE,Label,log_id,expected_template,group_id,is_anomaly,annotation_note
3251,371,192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002,6, 15/05/2020  01:02:03 ,118055235,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38216213,15.24710022,11.82497328,1.135061906,887633.3459,969804.7393,2000994,417,118053739,1816211.369,484249.0458,2001643,11762,118054355,1762005.299,565448.0959,2001589,12082,660,66,132,680,68,272,0.559060342,0.576001564,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,3,11,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,271,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
6464,265,192.168.1.1-192.168.1.4-37319-20001,192.168.1.1,192.168.1.4,37319,20001,6, 15/05/2020  01:42:04 ,118053831,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38235696,15.24728156,11.82511392,1.135075405,887622.7895,970864.1115,2001159,73,118053698,1816210.738,484284.1157,2001385,24008,118053711,1761995.687,567285.1666,2001427,430,660,66,132,680,68,272,0.55906699,0.576008414,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,2,12,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,272,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
8975,396,192.168.1.11-192.168.1.10-36479-20002,192.168.1.11,192.168.1.10,36479,20002,6, 15/05/2020  02:48:06 ,118053874,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20446611,15.08633253,11.71499039,1.118133573,901174.6107,979828.7699,2001377,189,118053623,1844587.859,465421.1179,2001705,31774,118053533,1788689.894,556180.1024,2001645,438,650,65,130,670,67,268,0.550596078,0.567537496,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,3,18,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED,273,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
4474,634,192.168.1.12-192.168.1.7-54309-20003,192.168.1.12,192.168.1.7,54309,20003,6, 15/05/2020  02:08:05 ,118057924,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38178899,15.24675294,11.82470395,1.135036052,887653.5639,985001.5774,2000769,308,118057213,1816264.815,541751.1679,2001558,30617,118057074,1762045.881,615829.7946,2001518,308,660,66,132,680,68,272,0.559047608,0.575988444,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,4,15,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,274,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
2802,882,192.168.1.1-192.168.1.9-49367-20001,192.168.1.1,192.168.1.9,49367,20001,6, 15/05/2020  03:10:07 ,118059891,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38151606,15.24649891,11.82450694,1.135017141,887668.3534,973106.676,2000786,590,118058974,1816291.908,497979.5002,2001671,25932,118059119,1762076.403,576942.4012,2001866,26052,660,66,132,680,68,272,0.559038294,0.575978848,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,2,17,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,275,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
4050,210,192.168.1.12-192.168.1.5-34359-20003,192.168.1.12,192.168.1.5,34359,20003,6, 15/05/2020  00:22:02 ,118055022,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20430853,15.08618583,11.71487648,1.1181227,901183.374,964451.4674,2001222,284,118054356,1844599.313,393062.5343,2001938,446752,118054328,1788701.939,501220.0838,2001942,284,650,65,130,670,67,268,0.550590724,0.567531977,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,4,13,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED,276,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
7697,64,192.168.1.1-192.168.1.6-41489-20001,192.168.1.1,192.168.1.6,41489,20001,6, 15/05/2020  00:02:01 ,118055082,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20430029,15.08617816,11.71487052,1.118122132,901183.8321,970499.4557,2001570,81,118054838,1844606.844,420193.6563,2001774,181909,118054797,1788709.045,522136.5586,2001809,483,650,65,130,670,67,268,0.550590444,0.567531688,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,2,14,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED,277,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
2486,566,192.168.1.1-192.168.1.10-36758-20001,192.168.1.1,192.168.1.10,36758,20001,6, 15/05/2020  01:50:04 ,118053798,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38236154,15.24728582,11.82511722,1.135075722,887622.5414,974712.9101,2000858,540,118052846,1816197.631,504313.4226,2001445,18102,118053085,1761986.343,582242.3731,2001656,18389,660,66,132,680,68,272,0.559067147,0.576008575,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,2,18,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,278,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
6007,282,192.168.1.12-192.168.1.3-45423-20003,192.168.1.12,192.168.1.3,45423,20003,6, 15/05/2020  01:50:04 ,118072191,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20195224,15.08399213,11.713173,1.117960113,901314.4351,981108.4708,2004039,129,118071995,1844874.922,470332.1428,2004270,31259,118071883,1788967.924,559965.1158,2004324,570,650,65,130,670,67,268,0.550510662,0.567449451,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,4,11,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED,279,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
7424,270,192.168.1.1-192.168.1.8-39909-20001,192.168.1.1,192.168.1.8,39909,20001,6, 15/05/2020  01:44:04 ,118058239,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38174528,15.24671226,11.8246724,1.135033024,887655.9323,972248.7688,2000955,180,118057805,1816273.923,488470.3956,2001244,10049,118057974,1762059.313,572213.4545,2001313,459,660,66,132,680,68,272,0.559046116,0.575986908,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,2,16,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,280,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
3971,131,192.168.1.12-192.168.1.8-57229-20003,192.168.1.12,192.168.1.8,57229,20003,6, 15/05/2020  00:02:01 ,118053013,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38247048,15.24738721,11.82519586,1.13508327,887616.6391,963200.3599,2000842,330,118052112,1816186.338,451217.6897,2001611,268325,118052262,1761974.06,542588.7671,2001615,330,660,66,132,680,68,272,0.559070864,0.576012406,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,4,16,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,281,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
3277,397,192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002,6, 15/05/2020  01:08:03 ,118053768,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.3823657,15.24728969,11.82512023,1.13507601,887622.3158,972927.4315,2000625,512,118053067,1816201.031,497177.1088,2001330,15807,118052898,1761983.552,576265.2535,2001373,15923,660,66,132,680,68,272,0.559067289,0.576008722,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,3,13,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,282,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
8386,284,192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002,6, 15/05/2020  01:52:04 ,118051679,67,69,584,517,383,1371,1302,1026,17,8,8.71641791,2.158885586,16,7,7.71641791,2.158885586,14,5,5.71641791,2.158885586,282,7,19.86956522,53.81665854,281,6,18.86956522,53.81665854,277,2,14.86956522,53.81665854,16.56054379,15.40850596,11.93545074,1.152037829,874456.8815,974710.4964,2000864,160,118051356,1788656.909,547475.6017,2001217,13124,118051264,1736048.0,619071.2915,2001206,500,670,67,134,690,69,276,0.567548048,0.584489781,14.375,7,282,38.63215653,1492.443519,13.375,6,281,38.63215653,1492.443519,10.36029412,2,277,38.49957629,1482.217375,0,0,0,0,0,0,0,0,3,17,136,MASTER,1,129,0,0,0,67,69,DISABLE_UNSOLICITED,283,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
4077,237,192.168.1.12-192.168.1.7-54309-20003,192.168.1.12,192.168.1.7,54309,20003,6, 15/05/2020  00:28:02 ,118059668,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20367084,15.08559214,11.71441546,1.118078699,901218.8397,975171.5609,2000834,439,118058928,1844670.75,444458.9189,2001635,118139,118058777,1788769.348,541231.8818,2001762,439,650,65,130,670,67,268,0.550569056,0.567509643,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,4,15,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED,284,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
8142,37,192.168.1.1-192.168.1.9-49367-20001,192.168.1.1,192.168.1.9,49367,20001,6, 14/05/2020  23:48:01 ,118052431,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20466418,15.08651694,11.71513359,1.118147241,901163.5954,967877.4565,2001012,129,118052145,1844564.766,407751.5151,2001195,223005,118052166,1788669.182,512493.0183,2001368,494,650,65,130,670,67,268,0.550602808,0.567544433,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,2,17,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED,285,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
2843,923,192.168.1.1-192.168.1.9-49367-20001,192.168.1.1,192.168.1.9,49367,20001,6, 15/05/2020  03:20:07 ,118077875,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.37902105,15.24417678,11.82270599,1.134844271,887803.5714,972510.1031,2000875,515,118077081,1816570.477,492597.475,2001590,14015,118077034,1762343.791,574483.7252,2001618,515,660,66,132,680,68,272,0.558953149,0.575891123,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,2,17,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,286,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
2945,65,192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002,6, 14/05/2020  23:46:01 ,118057704,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38181952,15.24678135,11.82472598,1.135038167,887651.9098,963618.7543,2000781,267,118056853,1816259.277,452741.2138,2001480,297804,118057016,1762045.015,543837.4183,2001650,267,660,66,132,680,68,272,0.55904865,0.575989518,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,3,16,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,287,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
6875,198,192.168.1.12-192.168.1.5-34359-20003,192.168.1.12,192.168.1.5,34359,20003,6, 15/05/2020  01:08:05 ,118060005,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20362459,15.08554908,11.71438202,1.118075507,901221.4122,990243.691,2001412,150,118059759,1844683.734,511136.2565,2001774,25598,118059672,1788782.909,591662.4296,2001650,25794,650,65,130,670,67,268,0.550567485,0.567508023,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,4,13,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED,288,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
3805,925,192.168.1.11-192.168.1.3-33783-20002,192.168.1.11,192.168.1.3,33783,20002,6, 15/05/2020  03:20:07 ,118050429,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38282907,15.24772095,11.8254547,1.135108116,887597.2105,991146.1964,2000622,359,118049833,1816151.277,564309.1032,2001778,27800,118049843,1761937.955,635152.0709,2001688,359,660,66,132,680,68,272,0.559083102,0.576025014,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,3,11,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,289,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
2066,146,192.168.1.1-192.168.1.9-49367-20001,192.168.1.1,192.168.1.9,49367,20001,6, 15/05/2020  00:06:01 ,118057735,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20393615,15.08583914,11.71460726,1.118097006,901204.084,965149.9141,2000428,375,118057040,1844641.25,396515.53,2001171,229171,118057010,1788742.576,503870.0867,2001571,375,650,65,130,670,67,268,0.550578071,0.567518935,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,2,17,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED,290,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
3719,839,192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002,6, 15/05/2020  02:58:07 ,118063984,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38094815,15.24597035,11.82409701,1.134977793,887699.1278,972109.2314,2000396,532,118063028,1816354.277,494304.587,2003937,18820,118063013,1762134.522,573708.8943,2004418,19179,660,66,132,680,68,272,0.559018913,0.57595888,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,3,14,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,291,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
2876,956,192.168.1.1-192.168.1.8-39909-20001,192.168.1.1,192.168.1.8,39909,20001,6, 15/05/2020  03:28:07 ,110055879,62,64,538,476,352,1336,1272,1016,17,8,8.677419355,2.133066703,16,7,7.677419355,2.133066703,14,5,5.677419355,2.133066703,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,17.02771371,15.88284075,12.43004928,1.14487296,880447.032,973004.2748,2001206,558,110055109,1804182.115,519995.2626,2001946,15864,110055179,1746907.603,598690.348,2001938,15966,620,62,124,640,64,256,0.563350187,0.581522774,14.87301587,7,282,40.10126863,1608.111746,13.87301587,6,281,40.10126863,1608.111746,10.85714286,2,277,39.96032318,1596.827429,0,0,0,0,0,0,0,0,2,16,126,MASTER,1,129,0,0,0,62,64,DISABLE_UNSOLICITED,292,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
8527,428,192.168.1.11-192.168.1.9-34422-20002,192.168.1.11,192.168.1.9,34422,20002,6, 15/05/2020  03:04:06 ,118053437,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38241164,15.24733244,11.82515338,1.135079193,887619.8271,971125.5898,2001062,218,118053096,1816201.477,485665.0351,2001443,20986,118053116,1761986.806,568676.6652,2001440,388,660,66,132,680,68,272,0.559068856,0.576010337,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,3,17,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,293,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
6527,328,192.168.1.1-192.168.1.4-37319-20001,192.168.1.1,192.168.1.4,37319,20001,6, 15/05/2020  02:14:05 ,118052465,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38254652,15.24745798,11.82525075,1.135088539,887612.5188,978777.0601,2001573,112,118052063,1816185.585,516204.8382,2001795,25902,118052223,1761973.478,594143.0091,2001842,518,660,66,132,680,68,272,0.559073459,0.576015079,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,2,12,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED,294,SRC=<IP> DST=<IP> SPORT=<NUMBER> DPORT=<NUMBER> REQ_FUNC=1 EVENT=DISABLE_UNSOLICITED,DISABLE_UNSOLICITED,True,Protocol-aware DNP3 template
