LineId,Content
311,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:24_AM FIT101=2.426737 LIT101=861.4803 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.460257 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72277 FIT301=2.204913 LIT301=803.56 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.8321 FIT401=1.720053 LIT401=834.4399 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=144.1169 AIT503=262.0161 AIT504=11.76621 FIT501=1.728531 FIT502=1.287306 FIT503=0.7348846 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.7049 PIT502=1.730048 PIT503=189.4386 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
312,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:25_AM FIT101=2.424815 LIT101=861.6765 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.460257 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72277 FIT301=2.204913 LIT301=803.4799 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.720053 LIT401=834.0554 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=144.1169 AIT503=262.0161 AIT504=11.76621 FIT501=1.728531 FIT502=1.291277 FIT503=0.7348846 FIT504=0.3083624 P501=2.0 P502=1.0 PIT501=250.8011 PIT502=1.730048 PIT503=189.4386 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
313,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:26_AM FIT101=2.424815 LIT101=861.912 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.460257 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72277 FIT301=2.204913 LIT301=804.0006 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.718643 LIT401=833.7093 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=144.1169 AIT503=262.0161 AIT504=12.07383 FIT501=1.728531 FIT502=1.291918 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.8011 PIT502=1.730048 PIT503=189.4546 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
314,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:27_AM FIT101=2.462608 LIT101=862.3831 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.458719 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.70997 FIT301=2.206707 LIT301=804.0006 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.71813 LIT401=833.8246 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=144.0144 AIT503=262.0161 AIT504=12.07383 FIT501=1.728531 FIT502=1.301524 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.8011 PIT502=1.730048 PIT503=189.4546 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
315,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:28_AM FIT101=2.509048 LIT101=862.7756 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.457822 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.70997 FIT301=2.206963 LIT301=803.7603 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.71813 LIT401=833.7477 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.07383 FIT501=1.728531 FIT502=1.302421 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.8011 PIT502=1.730048 PIT503=189.4546 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
316,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:29_AM FIT101=2.547161 LIT101=862.4224 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.457822 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.70997 FIT301=2.208372 LIT301=803.7603 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.720053 LIT401=834.0169 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.07383 FIT501=1.728531 FIT502=1.296401 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.7049 PIT502=1.730048 PIT503=189.4546 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
317,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:30_AM FIT101=2.589757 LIT101=862.4616 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.457822 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.70997 FIT301=2.209397 LIT301=803.7202 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.720053 LIT401=833.7477 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.03538 FIT501=1.728531 FIT502=1.281927 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.5768 PIT502=1.730048 PIT503=189.4546 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
318,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:31_AM FIT101=2.626589 LIT101=862.4224 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.70997 FIT301=2.211575 LIT301=803.8004 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.720053 LIT401=833.517 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=11.88157 FIT501=1.728531 FIT502=1.28167 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.5768 PIT502=1.730048 PIT503=189.4546 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
319,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:32_AM FIT101=2.648048 LIT101=862.4616 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.65235 FIT301=2.212215 LIT301=803.56 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.719027 LIT401=833.3248 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=11.88157 FIT501=1.728531 FIT502=1.28167 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.5768 PIT502=1.730048 PIT503=189.3425 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
320,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:33_AM FIT101=2.657656 LIT101=862.5009 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.65235 FIT301=2.212215 LIT301=803.9205 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.717361 LIT401=833.4786 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=11.88157 FIT501=1.7293 FIT502=1.28167 FIT503=0.7355248 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.5768 PIT502=1.730048 PIT503=189.3425 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
321,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:34_AM FIT101=2.646446 LIT101=862.7756 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.461667 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.66835 FIT301=2.2126 LIT301=803.6 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.717233 LIT401=833.5555 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=11.88157 FIT501=1.730582 FIT502=1.294479 FIT503=0.7355248 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.5768 PIT502=1.730048 PIT503=189.3425 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
322,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:35_AM FIT101=2.629152 LIT101=863.4037 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.461667 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.74198 FIT301=2.2126 LIT301=803.7603 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.717233 LIT401=833.7477 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=11.88157 FIT501=1.730582 FIT502=1.294479 FIT503=0.7355248 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.5768 PIT502=1.730048 PIT503=189.3425 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
323,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:36_AM FIT101=2.614419 LIT101=863.757 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.461667 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.74198 FIT301=2.2126 LIT301=803.9205 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.715824 LIT401=834.0938 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=11.88157 FIT501=1.730582 FIT502=1.291789 FIT503=0.7355248 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.2724 PIT502=1.730048 PIT503=189.3425 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
324,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:37_AM FIT101=2.607693 LIT101=863.8354 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.458847 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.74198 FIT301=2.210166 LIT301=803.7202 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.715311 LIT401=834.4014 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.07383 FIT501=1.730582 FIT502=1.294351 FIT503=0.7355248 FIT504=0.306761 P501=2.0 P502=1.0 PIT501=250.2724 PIT502=1.730048 PIT503=189.1342 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
325,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:38_AM FIT101=2.594882 LIT101=863.757 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.458847 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.73558 FIT301=2.210166 LIT301=804.1207 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.715311 LIT401=835.0551 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.07383 FIT501=1.72725 FIT502=1.302677 FIT503=0.7355248 FIT504=0.3081062 P501=2.0 P502=1.0 PIT501=250.2243 PIT502=1.730048 PIT503=189.1022 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
326,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:39_AM FIT101=2.577587 LIT101=863.9532 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.458847 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.73558 FIT301=2.207988 LIT301=804.0807 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.715311 LIT401=835.0936 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.07383 FIT501=1.726865 FIT502=1.293455 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.2243 PIT502=1.730048 PIT503=189.0381 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
327,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:40_AM FIT101=2.559331 LIT101=863.5999 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.460001 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.73558 FIT301=2.206194 LIT301=803.9606 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.715311 LIT401=835.2858 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.07383 FIT501=1.726865 FIT502=1.29781 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.2243 PIT502=1.730048 PIT503=189.0381 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
328,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:41_AM FIT101=2.540435 LIT101=863.9924 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=331.0946 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.76759 FIT301=2.206194 LIT301=804.2009 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.717489 LIT401=835.4396 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.07383 FIT501=1.726865 FIT502=1.291533 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.2243 PIT502=1.730048 PIT503=189.0381 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
329,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:42_AM FIT101=2.520898 LIT101=864.071 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.1443 AIT202=8.392271 AIT203=331.0946 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.76759 FIT301=2.206194 LIT301=804.0807 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.717746 LIT401=835.8626 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.07383 FIT501=1.726865 FIT502=1.281927 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.2243 PIT502=1.730048 PIT503=189.0381 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
330,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:43_AM FIT101=2.505845 LIT101=864.1495 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.1443 AIT202=8.392271 AIT203=330.9408 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72598 FIT301=2.208628 LIT301=804.2809 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.717746 LIT401=835.9395 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.07383 FIT501=1.726865 FIT502=1.289612 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.3044 PIT502=1.730048 PIT503=189.0541 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
331,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:44_AM FIT101=2.491432 LIT101=863.9532 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.1443 AIT202=8.392271 AIT203=330.8639 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72598 FIT301=2.208628 LIT301=804.5613 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.721334 LIT401=835.7857 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9375 AIT503=262.0161 AIT504=12.07383 FIT501=1.7293 FIT502=1.292558 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.3365 PIT502=1.730048 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
332,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:45_AM FIT101=2.4767 LIT101=863.9924 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.3686 AIT202=8.392271 AIT203=330.8639 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72598 FIT301=2.208628 LIT301=804.5213 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.721334 LIT401=836.3625 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=143.9887 AIT503=262.0161 AIT504=12.07383 FIT501=1.7293 FIT502=1.292558 FIT503=0.7355248 FIT504=0.3086186 P501=2.0 P502=1.0 PIT501=250.3845 PIT502=1.730048 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
333,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:46_AM FIT101=2.464209 LIT101=864.2672 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.4007 AIT202=8.392271 AIT203=330.8639 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.72598 FIT301=2.208628 LIT301=805.3224 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.721334 LIT401=836.6317 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=144.0656 AIT503=262.0161 AIT504=12.07383 FIT501=1.7293 FIT502=1.292558 FIT503=0.7355248 FIT504=0.3077219 P501=2.0 P502=1.0 PIT501=250.3845 PIT502=1.730048 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
334,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:47_AM FIT101=2.450758 LIT101=863.7962 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.4007 AIT202=8.392271 AIT203=330.8639 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.70357 FIT301=2.208628 LIT301=805.6027 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.719668 LIT401=836.3625 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=144.0656 AIT503=262.0161 AIT504=12.07383 FIT501=1.72725 FIT502=1.292558 FIT503=0.7355248 FIT504=0.3065689 P501=2.0 P502=1.0 PIT501=250.3845 PIT502=1.730048 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
335,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:48_AM FIT101=2.434744 LIT101=864.0317 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.4007 AIT202=8.392271 AIT203=330.8639 FIT201=2.460385 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.70357 FIT301=2.208628 LIT301=805.5627 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.718771 LIT401=836.7086 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=144.0656 AIT503=262.0161 AIT504=12.07383 FIT501=1.72725 FIT502=1.292174 FIT503=0.7355248 FIT504=0.3065689 P501=2.0 P502=1.0 PIT501=250.3845 PIT502=1.730048 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
336,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:49_AM FIT101=2.428338 LIT101=863.2466 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.4007 AIT202=8.392271 AIT203=330.8639 FIT201=2.457694 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.76759 FIT301=2.208628 LIT301=805.7229 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.718771 LIT401=836.5932 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=144.0656 AIT503=262.0161 AIT504=12.07383 FIT501=1.724942 FIT502=1.298322 FIT503=0.7355248 FIT504=0.3065689 P501=2.0 P502=1.0 PIT501=250.3845 PIT502=1.730048 PIT503=189.2143 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
337,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:50_AM FIT101=2.428018 LIT101=863.1682 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.4007 AIT202=8.392271 AIT203=330.8639 FIT201=2.457694 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.77079 FIT301=2.209909 LIT301=805.6829 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=154.9603 FIT401=1.718771 LIT401=836.4394 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=144.0656 AIT503=262.0161 AIT504=12.07383 FIT501=1.724686 FIT502=1.28705 FIT503=0.7355248 FIT504=0.3065689 P501=2.0 P502=1.0 PIT501=250.3845 PIT502=1.730048 PIT503=189.1182 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
338,DATASET=SWAT TIMESTAMP=28/12/2015_10:34:51_AM FIT101=2.428018 LIT101=863.0897 MV101=2.0 P101=2.0 P102=1.0 AIT201=262.4007 AIT202=8.392271 AIT203=330.8639 FIT201=2.457694 MV201=2.0 P201=1.0 P202=1.0 P203=2.0 P204=1.0 P205=2.0 P206=1.0 DPIT301=19.77079 FIT301=2.209909 LIT301=805.9633 MV301=1.0 MV302=2.0 MV303=1.0 MV304=1.0 P301=1.0 P302=2.0 AIT401=148.808 AIT402=155.0115 FIT401=1.718771 LIT401=836.2087 P401=1.0 P402=2.0 P403=1.0 P404=1.0 UV401=2.0 AIT501=7.874455 AIT502=144.0656 AIT503=262.0161 AIT504=12.07383 FIT501=1.724686 FIT502=1.274113 FIT503=0.7355248 FIT504=0.3065689 P501=2.0 P502=1.0 PIT501=250.3845 PIT502=1.730048 PIT503=189.1182 FIT601=0.000128152 P601=1.0 P602=1.0 P603=1.0 NORMAL_SATTACK=Attack
